loan_amnt,term,annual_inc,dti,fico_score,inq_last_6mths,delinq_2yrs,open_acc,pub_rec,revol_bal,revol_util,total_acc,emp_length,loan_to_income,fico_dti_ratio,credit_age_proxy,delinq_pub_sum,log_annual_inc,log_revol_bal,home_ownership,purpose,verification_status,addr_state,llm_employment_stability,llm_income_confidence,llm_debt_stress_signal,llm_repayment_intent_score,llm_urgency_flag,llm_financial_literacy_signal,llm_purpose_clarity,llm_future_orientation,loan_idx,y
-0.033744544,-0.23640783,0.06130938,0.24908616,0.046675846,0.020254774,-0.0046886993,-0.048760388,0.007570213,0.015060317,-0.07192799,0.009304257,-0.08458114,-0.26098844,-0.13322598,-0.12522657,0.012170875,0.02538292,0.052502614,0.2974219,0.13134389,-0.23211382,-0.06223874,0.052282188,-0.36833104,-0.111889556,0.033042107,-0.3003358,-0.10200063,-0.019627834,0.013759188,1652,0
-0.07190833,-0.29112074,-0.030711118,-0.011844412,0.052023366,-0.028034111,0.0041759773,-0.0562633,0.0018172099,0.05050559,0.009602,-0.04974857,0.062229045,-0.12093624,0.04758108,-0.096648924,-0.037382163,-0.009563046,-0.0062794904,-0.17375347,-0.0073654517,-0.19459622,0.14058313,-0.07717056,0.025500076,0.041367766,0.03666495,-0.03758071,0.057183743,-0.06880012,-0.047310054,1483,0
-0.0977996,0.56886077,0.020194232,0.059387937,-0.33908987,-0.034989975,3.9839317e-05,-0.033379097,-0.011627216,0.041878518,-0.051011648,-0.08407488,-0.11601609,-0.23287255,0.08285472,-0.39263925,-0.033205725,-0.003302333,-0.00674935,-0.11301551,0.004609186,-0.1630577,0.08581304,0.07620569,0.11399784,0.008201816,-0.016401352,-0.014855751,-0.070175126,-0.032873858,0.059964478,2275,0
-0.0779405,-0.3126601,0.017293528,-0.029210633,0.100385495,-0.039353557,0.0012456228,-0.06995108,-0.011065118,-0.0101765795,0.07069849,0.055721726,0.083755985,0.041692484,-0.087776415,0.021436986,-0.038327634,0.003966418,-0.017704148,0.16712725,-0.15862642,0.09701421,0.15289588,-0.044154804,0.022097362,0.018864056,0.022744209,-0.27408984,-0.024229506,-0.031503025,-0.065507196,877,0
-0.033771057,-0.236945,-0.044757843,0.022798665,0.07969461,-0.033078805,-9.323051e-05,-0.030277705,0.0049836542,0.09243599,0.018666482,0.087446906,-0.105808824,0.049804408,0.053134747,-0.19924513,0.016845431,-0.018484578,0.038633995,0.16148034,0.0076679806,0.07535357,0.3746194,0.06632983,0.085836805,0.011498984,0.027910223,-0.027327396,0.24932833,0.008508055,0.037240647,3525,1
-0.018032368,-0.27202153,-0.07117921,-0.039182976,0.14798199,-0.03174876,0.0010966473,0.06962926,-0.021731846,0.4335148,-0.076281324,-0.06164157,-0.053444747,0.21117757,-0.00044623466,-0.25545606,-0.00320458,-0.03091927,0.122828014,0.13340549,0.01211202,0.08120623,0.060744576,-0.008509042,0.06807116,0.020013062,0.06821972,0.15520357,-0.091506064,0.021541301,0.03622231,2016,0
-0.08321433,-0.16038989,-0.23753546,-0.090412274,-0.469123,0.053062532,0.0011505663,0.056720912,0.0015448076,-0.013927312,-0.026012197,-0.0046537034,-0.103861965,-0.16176212,-0.14167836,-0.012728112,0.016849887,-0.062454723,0.004351312,-0.21299832,-0.07717421,0.0492104,0.11239191,0.05849601,-0.51163685,-0.119760394,-0.036753412,0.21898392,-0.07320813,-0.03924077,0.05508167,426,0
-0.08260039,0.45811582,-0.029865196,0.018471818,0.07844251,-0.030249167,0.00039390038,0.13877812,-0.0075170277,0.014284928,-0.0153588755,0.00826319,-0.11018793,-0.21743691,0.026671361,0.35113615,-0.03759172,-0.039459582,0.006081557,-0.20258346,-0.007040037,-0.0753497,0.107365385,0.044224057,-0.0020972006,0.025731998,0.016309682,-0.15129176,-0.08586503,-0.028327273,-0.044051755,626,0
-0.00022782199,-0.16588688,0.02871732,0.046812296,-0.41240653,0.018402671,1.394139e-05,0.2549855,0.00088663463,-0.030891452,-0.05776828,-0.038852047,-0.0738199,-0.032135095,0.05586037,-0.091668375,0.024781508,0.029032383,-0.008044978,0.2210721,0.15122549,0.04137083,0.017068991,0.054743677,-0.004139343,0.027037984,-0.29758093,0.17739734,-0.07511256,-0.14531316,0.06329797,1589,0
0.15026525,0.45152202,-0.013228921,-0.054680184,-0.35198423,0.013318928,0.00029976622,0.011315444,0.004749262,0.051200487,-0.029509647,0.025257902,0.0569879,0.23370406,-0.006657591,0.11824702,0.0048923753,-0.033182934,0.008543459,0.06249436,-0.030745499,0.029675253,0.15263557,-0.017136736,0.1563029,0.0002864278,-0.35811284,0.17306139,-0.17084186,0.009392006,-0.094618164,2223,0
-0.044643052,0.43774077,-0.15468971,-0.046413258,0.012656894,-0.045245115,0.0015706212,-0.060590927,0.0017269938,0.020818418,0.004344253,-0.10128202,-0.09725627,-0.1858346,-0.04606849,0.15016197,-0.05604876,-0.032055132,-0.0054463116,0.29713044,0.16819537,0.027792877,0.10881342,-0.015569036,-0.22505084,0.05683437,0.03084516,-0.10000946,-0.047086757,-0.10141444,0.0633163,2217,0
-0.061368268,-0.23887144,0.009119577,-0.031921633,0.0709089,0.008844044,0.011714355,-0.07730221,0.0022183363,0.3551364,0.041278318,0.040376052,-0.030981116,-0.06566676,-0.069024585,-0.036130786,-0.019032756,-0.015508299,0.10807077,0.18289018,-0.0014389082,0.103434324,-0.049764495,0.066730894,-0.019647002,0.043706056,0.017952587,0.2684721,-0.026212448,-0.007335117,0.073726535,4483,1
-0.023739493,-0.27097517,0.061469935,0.08245769,-0.09272526,0.010189754,-6.404317e-05,0.12596121,-0.00017186097,-0.20178574,0.018912263,-0.107094154,0.008750789,-0.014479362,0.065751724,-0.009503932,0.014582867,-0.010862723,-0.013792112,0.16451311,-0.17980516,-0.18686555,-0.06376597,-0.08582414,-0.013555715,0.08905813,-0.004872684,0.10636272,-0.040717382,-0.07971165,-0.06251908,1485,0
-0.041497372,-0.25499803,0.045458473,-0.017077064,0.23407157,-0.030761294,0.002399492,-0.0747305,-0.00017392694,0.038151685,-0.100146994,0.08244719,0.000119467266,-0.11221308,0.022711582,-0.020450598,0.001494466,-0.002851799,0.0008404744,0.16347872,-0.17026046,0.031841125,-0.11799254,-0.1167862,0.056387905,-0.10324163,0.05798831,-0.12357132,0.15281473,-0.06751884,-0.054286584,1739,0
-0.064608365,-0.19297826,-0.15364671,-0.00090393657,0.18323898,0.011627845,0.0011820465,-0.038601257,-0.0012447191,-0.04947303,-0.09608629,-0.06300639,-0.09852315,-0.027523777,0.13357502,0.025699139,-1.9036466e-05,-0.034317963,-0.020949176,-0.19255081,0.014709823,0.058048047,-0.05367367,0.044317547,-0.0047766906,-0.0781751,0.017398065,0.3692332,-0.02919481,0.040162664,0.032319464,2480,0
0.09656763,0.4418489,0.051838048,-0.020477664,-0.047120687,0.25857773,0.00039390038,0.17625852,-0.0006134058,-0.23779216,0.0024717273,-0.008599385,0.058430795,0.06609828,-0.015430761,0.046777975,0.003473397,0.00860733,-0.040607087,-0.0797539,-0.064142264,0.061315674,-0.12430746,-0.089564346,0.14755444,0.08284426,-0.017161906,0.19381246,0.020656,-0.13881548,-0.12404193,2584,1
0.12550072,-0.24319686,-0.024934608,-0.02457076,-0.14887479,-0.008686721,2.521895e-05,-0.07826691,-0.024322845,0.22275935,-0.048405103,-0.048447642,0.030286025,0.53371,-0.023802532,0.05841955,-0.018867746,0.0015119907,0.06341855,0.1350709,0.008438406,0.06386948,-0.14398558,-0.07020031,0.41758883,0.007941916,0.03367364,-0.12528326,-0.0008045072,0.088996515,-0.05499267,2893,1
0.023453956,-0.28592482,0.028892385,-0.04979334,0.27663666,-0.039230254,-6.404317e-05,0.04444559,0.018262105,0.012441951,-0.011006338,0.02383487,-0.04108229,-0.04261514,-0.08242955,0.009715868,-0.026772004,0.027121756,0.0057519246,-0.18270026,0.113138005,-0.15092415,-0.08217033,0.059872728,0.018208802,0.015472794,0.17532974,-0.34622678,-0.04271733,0.10755369,-0.0029085213,149,0
0.097510315,-0.20257223,-0.07648955,-0.0040180185,0.04834201,-0.042505745,0.0012456228,-0.052833676,0.001676446,0.07375043,0.0004497994,-0.05788698,0.10112415,-0.14070867,-0.05747194,0.16066103,0.007459766,-0.020741815,-0.0044583296,-0.19170998,-0.00057770906,0.02729245,0.062947094,-0.019214166,-0.32685232,0.02284533,0.016882194,-0.32678893,0.0652064,-0.04193123,-0.101467974,676,0
0.22974335,0.4659341,-0.12098275,0.020625954,0.10608024,0.009378118,0.0012887651,0.051705875,0.00072682236,-0.29102522,0.025090232,-0.1494326,0.011624253,-0.028031006,0.107727505,-0.482208,0.016312141,-0.032826133,-0.03661314,-0.15105595,-0.006644493,0.025048912,-0.02871531,-0.022930492,0.008617038,0.068910904,0.017912662,0.08984691,0.098808266,0.0069069206,0.010524086,1261,0
0.1857733,0.53645,0.029001044,-0.015795156,-0.53974277,-0.017637856,-5.4294855e-05,-0.0065191365,0.0027762842,0.20208043,0.01886887,0.020705132,-0.08690244,0.30697894,-0.017168108,-0.31722477,0.0042298757,0.028254548,0.04844368,0.05013151,-0.016989319,0.0632469,0.028586138,0.09246141,0.3835372,0.0029500178,-0.49963903,-0.09618104,0.012303593,0.04474065,0.062816426,4917,1
-0.040070504,-0.19764914,0.02694749,-0.05141648,-0.6603057,0.101129614,0.00036040356,0.068554826,0.0016336028,0.028998664,-0.06754691,-0.06691107,0.05460069,-0.050189096,-0.11157051,-0.07298982,0.01687101,-0.022195945,-0.013713969,-0.13710809,0.00069424463,0.08492704,0.080754146,-0.040603183,-0.17897561,-0.16437812,-0.5164648,0.4120718,-0.09511804,0.11991764,-0.003634805,12,0
-0.17220831,-0.28152487,0.04339286,0.044659052,-0.016060824,-0.040453214,0.0012456228,-0.049616914,0.00038213437,-0.32411537,0.0428327,0.037578464,-0.051583707,0.08418946,0.041240584,-0.016668411,0.009809839,0.010211905,-0.037254732,-0.18490334,-0.09034053,0.040871765,0.02834303,0.012818652,0.048952237,0.049073163,0.014691071,-0.0989159,0.0023460803,0.0066983504,0.05661665,1833,0
-0.05121783,-0.25520563,0.051280677,0.14694512,0.2729972,-0.021739028,0.012816264,-0.06765902,0.0080679525,0.16865404,0.08900832,0.015452998,-0.051667776,-0.11554963,-0.053530872,-0.08764681,-0.040781196,0.042011168,0.033454943,0.22313811,-0.002748838,-0.1966621,0.16026081,-0.010315724,-0.147633,0.028128931,0.0218996,-0.25583804,0.040177148,0.15270297,0.05322715,3248,1
-0.0073664784,-0.22639295,0.0360248,-0.05596311,0.16065678,-0.034194045,-0.00015909968,-0.078485705,-0.012203968,-0.031885985,-0.012359648,-0.081334874,-0.007689546,-0.12713934,-0.15032768,0.08151586,-0.044722557,0.009870433,-0.016280027,0.21130952,0.009012044,0.09197865,-0.07482185,0.002621709,0.018948238,0.027943453,-0.008555548,-0.38607773,-0.05980655,0.008875522,0.06780325,1491,0
0.35840464,0.55978376,0.008295452,0.046582542,0.18861586,0.0070928135,-0.008177316,0.1542927,-0.0057528843,-0.19696936,-0.0007410104,0.0015238826,-0.0071627186,0.07310251,0.046141643,0.1339491,0.012796293,0.015835548,-0.036224864,-0.1229285,0.010208853,0.04704501,0.06181086,-0.02174777,0.3054751,-0.023465186,0.2023948,0.1782707,-0.09912795,0.024461932,-0.04031178,2727,1
-0.06952658,0.5507878,0.024159776,-0.053007808,0.1825329,-0.02861053,6.783579e-06,-0.07859934,0.0014825374,0.05458734,0.002957477,-0.05037401,0.062628016,0.127995,0.0044367216,0.21199149,0.013873615,-0.013553924,-0.007045553,0.17919302,-0.0016339396,0.01692485,-0.07618322,-0.031183166,-0.0044957404,0.07550437,0.04832108,-0.08899212,-0.0039966684,0.11352633,0.0001291649,3686,1
-0.020373069,-0.2633758,-0.00046041328,-0.007456,0.08403422,0.013154952,-0.018620268,0.15797108,-0.010223371,0.059921432,0.010676736,-0.15792462,0.0056352788,-0.014364189,0.04439679,0.07246067,-0.0011536721,0.011500778,-0.0044694985,0.090315334,0.022117652,0.04773726,0.038722526,-0.20921917,-0.0064925104,-0.17575867,0.037210304,0.2860171,-0.037899345,0.017079772,0.002140927,1424,0
0.061673302,-0.16916908,-0.11126537,-0.050260708,-0.0076421783,-0.0399995,-6.404317e-05,0.17223656,0.00028346854,-0.06863827,-0.01341968,0.024377732,-0.023652308,-0.094979525,-0.0006040994,0.31626913,0.018849526,-0.02224097,-0.034262158,-0.31086335,0.0067664953,0.031748593,-0.084409,0.02401261,-0.006987538,0.04112252,0.011616189,-0.08390228,-0.018915717,0.10841486,0.051502835,4605,1
-0.035120744,0.6779357,0.012750357,-0.01076242,0.1108485,-0.03247256,-8.827294e-05,-0.078915894,0.0013693301,0.056127287,-0.009593896,0.17560989,0.08277617,0.218027,-0.09612989,0.2426923,0.0038727794,-0.03409652,0.011299563,0.16882928,0.004581803,0.044624526,-0.106813245,-0.029200122,0.005108182,0.04785991,0.036535304,-0.21832274,0.030987732,0.013277476,0.0046253,4595,1
-0.029069634,-0.33884287,0.03393659,-0.039618134,-0.33747047,-0.030917244,-6.404317e-05,-0.06405785,0.0014257507,0.06028414,-0.022745926,0.021118987,0.037013058,0.1651542,0.0790043,-0.021079566,0.011683242,0.0056030285,-0.011245701,0.15435646,0.011706208,-0.16644569,-0.07833974,-0.045793224,0.022715563,0.000112261856,-0.030541318,-0.21518245,-0.09459149,0.17228061,-0.067845784,731,0
0.04775089,-0.25469172,-0.16252066,0.124556065,-0.54014945,0.017398514,0.00011090105,-0.06473793,0.00069440634,-0.20845105,-0.07543204,-0.040090863,0.06877103,-0.1354499,-0.07241489,-0.7787336,0.010017635,-0.08136272,-0.017432453,-0.012409189,-0.014694251,0.059291057,0.06433909,-0.059073146,-0.0022452045,-0.049642302,-0.37710503,-0.12654217,-0.0452353,0.036177885,0.05306553,1231,0
-0.014954057,-0.16784696,0.07289108,0.25034788,0.20472348,0.041015293,-0.002667322,-0.073109224,0.008205323,0.37580758,-0.037054,0.13014306,-0.03395563,-0.34281504,-0.08531194,0.29006794,0.01705141,0.02920834,0.11626681,-0.2713274,0.09453687,0.03435225,-0.070182055,0.0058927187,-0.4653528,-0.21475646,0.008056185,-0.24637125,-0.1607827,-0.10318595,0.039340995,1634,0
-0.015897214,-0.1793744,-0.0381009,0.03399188,0.08004047,0.03034422,0.011728062,0.018701453,0.0047211954,0.050800905,0.011694994,0.004920705,0.05207072,-0.08807465,0.0066984645,-0.27020928,-0.03863002,-0.022863593,0.017143039,0.17464738,0.15868843,0.10247648,-0.011920149,-0.05749783,-0.03713555,0.019719418,0.0040607858,0.15956488,-0.03711993,-0.075645186,-0.024521075,3936,1
-0.061677612,0.64582497,-0.012224297,-0.055631854,0.0700998,-0.031351477,0.0002988439,-0.06061881,0.0048489524,0.14963377,-0.002303847,-0.1383267,-0.11897548,0.14728509,-0.011698341,0.01671055,0.0124673005,-0.006987793,0.027381485,0.16574962,-0.0028064852,0.06818339,-0.106635645,0.02579876,0.07674928,0.0063501913,0.014919191,-0.11637302,0.016300872,0.020624043,0.062313866,1210,0
0.18364881,-0.2356616,0.08508739,-0.00907667,0.22260575,0.010866216,0.0012736109,0.18760692,0.0015094924,0.07518663,-0.0018988326,0.086170346,0.0690464,0.043734305,0.04226727,0.13025162,0.011444009,0.03417636,0.022590974,-0.037181415,0.31007615,0.026614413,-0.09873364,-0.018345993,0.047685236,0.07189452,0.030311722,0.22315325,0.019152356,-0.09505049,-0.020197617,3268,1
-0.034190286,-0.24271381,0.045952566,-0.02816013,0.145378,-0.031407647,0.0011505663,-0.078444526,-0.012203968,-0.021112287,-0.006285166,0.030909866,-0.07401322,-0.07581083,0.010814975,-0.024395073,-0.042427357,0.006458799,-0.009207782,0.19811055,0.018196104,0.08618185,0.12601906,0.0591017,0.025388319,0.014796795,0.025685215,-0.2505994,-0.031292595,0.10291841,0.018590704,1934,0
0.03331291,-0.19899294,-0.012578587,-0.07859115,-0.055170152,-0.05165803,0.0012456228,0.12037884,0.00073361874,0.04547164,-0.034393698,-0.008639404,-0.11182284,-0.073049106,-0.0878631,0.021652086,0.020354213,-0.029206125,-0.015427528,0.23406462,0.12801898,-0.17306882,0.037457027,0.04461727,-0.42092654,-0.0958188,0.010795246,-0.40391484,-0.10227038,-0.039143853,0.0076891757,553,0
-0.031020343,-0.27689993,-0.033973593,-0.016538685,0.15202047,-0.044299062,-0.017476438,0.08058232,-0.0047486858,-0.010205093,-0.030978391,0.046180643,0.024481958,0.17323261,0.046204064,0.188788,0.008794473,-0.01591725,-0.030398512,-0.038901247,0.017839141,0.021605257,-0.01826065,-0.21565199,0.013675076,-0.12462904,0.22403581,0.11022182,-0.031042093,-0.021196106,-0.01608395,491,0
0.06900297,-0.22903638,-7.983987e-05,0.0860202,0.22477096,0.019214477,-6.404317e-05,0.17087203,-0.0012704185,-0.068547845,0.04055374,-0.07646772,0.09467204,-0.022629635,0.1914478,0.070550986,0.009275135,0.025587797,-0.021396197,0.1872437,0.016503414,0.06958085,-0.018443424,-0.033613987,0.09646035,-0.1329738,0.055316005,0.2609696,-0.0002427313,0.027922044,0.020962477,2962,1
-0.0043798946,-0.29344535,0.023663566,-0.06072765,0.029006975,-0.028721305,0.0010898261,0.09028622,-0.0015823622,0.03146277,-0.035192683,-0.045172874,-0.04585144,-0.15288746,-0.017796086,0.03477611,0.0013241183,0.01203552,-0.0033817838,0.18345298,0.014510192,0.04468968,-0.11595476,-0.15332995,-0.011791041,-0.13000561,0.024843141,-0.1540651,0.13356003,-0.07699484,-0.052705668,2329,0
-0.024758518,-0.2436339,-0.055194013,0.0062973825,0.17874593,-0.047451694,0.0013341409,-0.053665444,0.0031474675,0.0614452,0.010737436,0.018566068,0.045905128,-0.028635392,0.06830219,0.06871291,-0.04645072,-0.020141592,0.00091688056,0.18484482,0.12644884,-0.19950217,-0.12293858,-0.055523764,-0.022092566,-0.013333954,0.014503142,0.103350036,-0.0034922874,-0.11104946,-0.06598192,2195,0
-0.03847708,0.68095285,0.0028456016,-0.015969627,0.034267064,0.2730656,0.0002988439,0.122180626,0.005435418,-0.0042596143,-0.033091273,0.020435348,0.03831181,0.12812239,0.08467953,0.06189831,0.015708184,-0.020045513,-0.01999673,-0.089645855,0.11149825,0.070152864,0.06762234,-0.00074101554,0.19698992,0.044655643,0.16669068,0.28972214,-0.058632262,-0.1956125,-0.053439666,3064,1
-0.032343473,0.6173224,0.029002778,0.040337134,0.16322242,-0.01863841,6.783579e-06,-0.08518251,0.001758938,0.05987541,-0.008483959,0.010294719,0.028498186,0.16360416,0.09092313,0.033429097,0.0074492237,0.0026917649,0.0011148906,-0.10207364,-0.015351664,-0.1618791,-0.10935262,-0.07611804,0.48358858,0.02560788,0.043441955,-0.026668536,-0.011104662,0.019232973,-0.06699273,657,0
-0.033444572,-0.22404343,0.059340723,-0.020963369,0.2077793,0.007824613,-0.0007217749,-0.08269794,-0.024408614,0.060837552,-0.06567599,-0.03290416,0.042987946,-0.14493501,-0.0034472405,-0.049098816,-0.057316557,0.013554025,0.03498037,0.20345847,-0.15664072,0.07338277,-0.10302769,-0.098413765,-0.26400885,-0.10680521,0.017661076,-0.14077637,-0.1314879,0.009479505,-0.04209623,2374,0
-0.040290996,-0.26667294,0.034798224,0.037112635,0.20905103,0.017144427,0.002327287,-0.05863693,-2.045231e-05,0.018404298,0.07950109,-0.004053982,0.06174987,-0.10886974,0.027917137,-0.04099784,-0.043705318,-0.001972014,-0.00954793,0.11727152,0.0019176647,0.0932032,-0.0008753936,-0.08767641,0.016393717,-0.09156028,0.040178042,0.25327224,0.013655838,-0.011992199,-0.04453944,2225,0
0.17707324,0.60585505,0.007289054,-0.028561875,0.27737403,-0.039255813,0.0015706212,0.08574843,0.000316977,-0.15340567,0.031703264,0.061740015,0.079925366,0.12284,-0.015681185,-0.008573196,-0.024643121,0.020656453,-0.030257883,0.024098381,-0.085550316,0.038772956,0.027882006,-0.044271316,0.028861424,0.011601071,0.07084543,-0.083276056,0.011970457,0.0023573644,-0.005625461,4264,1
0.15791255,-0.31287473,0.041945815,-0.03934241,0.005559154,-0.033082075,0.0012456228,-0.06802666,0.0011813454,-0.020304011,-0.010125858,0.015213598,0.06845282,0.081047535,-0.08876598,0.03272544,0.012281798,0.017591333,-0.018277206,0.18192014,-0.01023161,0.086454295,0.11145232,-0.0059938515,-0.04525831,0.046245884,0.01727128,-0.38900292,-0.053313993,-0.054262344,-0.056542955,1170,0
-0.00994483,-0.2308799,0.017240964,-0.029683435,0.1138129,-0.059551146,0.0011505663,-0.070808284,0.004501744,-0.05151704,0.014392756,-0.010112618,0.020727837,-0.24838135,-0.073563844,-0.0053434926,0.018265953,0.027266245,-0.011176231,-0.22976203,0.066105016,0.068640165,0.121164374,-0.089200184,-0.45779788,-0.04504263,0.038659606,-0.3593396,-0.06176947,-0.13064973,-0.053440716,132,0
0.0049115214,-0.22533429,-0.19405423,-0.008683384,-0.018746343,-0.026045594,-6.404317e-05,0.13693841,0.00014270461,-0.05411869,0.019506492,-0.07810983,0.0044298396,-0.2102334,-0.025014011,0.04164648,0.023019137,-0.042745568,-0.008207716,-0.27994475,0.011048591,0.041240394,-0.057062026,-0.033313435,-0.16620088,0.036662344,0.0012771569,-0.1783442,0.042298034,0.054812014,0.01729678,471,0
0.00010018796,-0.17708518,0.02923716,-0.024709027,-0.4079452,0.019378975,0.0009866182,0.0224933,0.0054344265,0.10753839,-0.054007772,-0.08481144,-0.10197729,-0.04628893,0.01090432,-0.08466145,0.022707269,0.027765596,0.011264276,-0.2573757,0.19435833,0.06960034,0.013853257,0.073426865,-0.1742392,-0.03541541,-0.06297956,-0.093140796,-0.090618975,-0.06644304,0.09475214,3225,1
-0.04918528,-0.2547462,-0.043265924,0.090761654,0.19394593,0.02140151,0.002399492,-0.062040363,0.0019141553,-0.025597112,0.035165668,0.0032336363,0.058252696,-0.17249358,-0.032741196,-0.049614895,0.02005198,0.014733231,-0.011679635,-0.2211173,-0.12123402,0.06160038,0.10710402,-0.040270075,-0.16933085,0.047470957,0.026752355,-0.13261086,0.046030615,-0.051275313,-0.060897052,1405,0
0.12562151,0.6637218,-0.006600587,-0.04925649,-0.056772724,-0.02962917,0.0014049676,0.14001118,0.03397131,-0.15879613,0.015749576,0.0033696352,-0.053038526,0.26356065,-0.086499095,0.24432835,0.007967558,0.027567046,-0.012535236,-0.21587572,0.0046725245,0.041537073,-0.034243368,-0.012606613,-0.040590048,0.07084555,0.19814587,-0.123446524,0.061765596,0.013886758,0.059342228,2876,1
0.05976592,0.6473367,-0.088809304,0.01794591,0.033424318,-0.01658732,0.01802122,-0.029491518,0.0011543268,0.5294601,0.049102716,-0.04444452,-0.009576187,-0.09703321,-0.011383744,-0.32018885,0.028228989,-0.042514157,0.12712821,-0.17932898,0.0009033488,-0.1692394,-0.008719247,-0.015372901,-0.011890438,0.037865397,0.16018115,0.27325892,0.03323429,0.030385274,-0.032795656,4504,1
-0.03183453,-0.25825512,0.019207563,-0.0072803786,0.22140394,0.009879562,0.0009866182,0.11667452,0.00096459873,0.048406795,-0.011084119,-0.069322705,0.025735838,-0.028216545,0.036577538,-0.04078667,0.01883994,0.03028989,0.0041403905,-0.009365579,-0.0153785385,0.0900334,-0.024082353,-0.07477625,-0.037748057,0.028357804,0.030333145,0.117252074,0.023439005,0.015654918,-0.048404716,4692,1
-0.020211184,-0.24119337,0.048329424,-0.007239471,0.1858837,0.0133529985,0.00058789103,0.016573455,0.0013929827,0.08215507,0.018904522,-0.07543595,0.08135656,-0.08254988,0.047013156,0.059077617,0.019455755,0.020663265,0.020572515,0.17030634,0.015882088,0.062560596,0.07682951,-0.00071187003,-0.055455573,0.027071312,0.03641832,0.11871871,0.053979307,0.089011505,-0.0030425268,2826,1
-0.04063512,-0.22345942,0.06738161,-0.12381441,0.20444015,-0.044208948,-0.0007217749,-0.055080812,-0.024323214,0.050263874,-0.11674376,-0.045370523,0.04122887,-0.20585737,-0.14126141,0.029211536,-0.048753884,0.016135503,0.044433154,-0.17729501,0.009226805,0.059977952,-0.10279566,-0.019270983,-0.4740273,-0.20718214,0.00051781104,-0.31751975,-0.065423734,-0.012063995,0.02186133,287,0
-0.066664614,-0.31874865,0.043594614,-0.03182587,0.25010362,-0.026679011,0.0011820465,0.172439,-0.009084527,0.010958933,-0.024053346,-0.08301333,-0.07121183,0.20484082,0.06300224,-0.037375357,-0.023707874,0.0019205823,-0.005405362,0.123201326,0.016869212,-0.18720931,-0.06207834,0.07366249,-0.009822949,0.02478825,0.061387125,-0.15284036,-0.07317105,0.11880921,0.052306674,1869,0
0.029308202,-0.23101814,0.025149917,0.01082867,0.20383547,-0.047678504,0.0015348275,-0.05003534,0.0038666346,-0.00086139,0.019389423,0.23917696,-0.020211551,-0.026132224,-0.0066920393,0.055007685,0.009243307,-0.009103491,-0.0104068415,0.24367861,0.23321913,0.03868876,-0.05498512,0.01376452,0.031062117,0.07522165,0.03863584,-0.074340895,0.2156928,-0.042453505,0.08048256,3114,1
-0.013947413,-0.187342,-0.05347722,-0.04466197,0.119866334,0.01618052,0.0012390844,-0.053205002,-0.009695107,-0.064792864,0.0827662,0.08420869,0.08683324,-0.05234719,-0.0017844546,0.05211773,-0.002968308,-0.019068316,-0.023652205,0.14183134,-0.15170105,0.087986045,-0.07715564,-0.17679444,-0.016223753,0.06701194,0.06780609,0.36509404,0.019679453,-0.042864937,-0.10573012,3625,1
-0.047362886,-0.27769852,-0.047308154,-0.05928503,0.19734696,0.073619686,-0.002667322,0.027303219,-0.014561776,0.25054443,-0.000390077,-0.03508539,0.020150565,-0.05757464,-0.015092896,-0.05456104,-0.025654798,-0.006278624,0.06010503,-0.048192024,0.15521312,0.08919985,0.048889678,-0.07741316,0.04450503,0.0062812855,0.03371582,0.112096205,0.022040676,-0.20354843,-0.043264363,2312,0
0.010717431,-0.15950413,0.022420764,0.01059583,0.2638642,-0.054006033,0.0012390844,-0.12939815,0.0041670715,-0.00892961,0.041195758,0.20401399,0.13423875,-0.028414853,-0.07493368,0.3700038,-0.04863483,-0.0015592993,-0.008412504,0.23238161,0.07241332,0.049160797,-0.12195149,0.06703157,-0.16480176,0.057784148,-0.02165341,-0.094332285,0.083113864,0.07720249,0.12812679,4923,1
-0.036499456,0.5474646,-0.1855686,-0.036393523,0.013796553,0.017118944,0.0021703858,0.028100247,0.0013604416,0.029883066,-0.026576506,-0.05885106,0.02604557,-0.16082247,-0.022511158,-0.45432758,-0.055305596,-0.086149566,-0.017383363,0.16775826,-0.010458046,0.0678999,-0.07879174,-0.05759307,-0.11605381,0.020576643,0.028198207,0.07645416,-0.0045702625,-0.020540792,-0.020219047,1618,0
-0.023138296,-0.21221268,0.037350193,-0.072107226,-0.65920955,-0.0650807,-0.0052633355,-0.009203876,0.005253843,0.37992713,0.046720605,-0.012949754,0.03684344,-0.12501253,-0.09365774,-0.43005374,0.017645461,0.027724681,0.11618649,0.18662937,0.20828952,0.054786343,0.095411934,-0.040682103,-0.244246,-0.17597178,-0.48240125,-0.3953826,-0.06995715,-0.0118748145,0.058203038,994,0
-0.031263314,-0.17497267,0.065276146,-0.06411017,-0.6225578,-0.047989525,-0.0034574848,-0.0029899222,0.0059092985,0.44915625,0.016514136,0.016959412,-0.05470801,-0.33214235,-0.095046066,-0.10281745,0.019712942,0.014662668,0.14119649,-0.2021579,0.038241927,-0.13211685,0.026522668,0.05935716,-0.4262064,0.056974486,-0.4613489,-0.3298964,-0.10270966,0.080949895,0.074317425,1803,0
